rank_by_loo,fingerprint,status,error,features,likelihoods,n_chunks,tau_threshold,window_size_hours,step_size_hours,rem_stage,loo,elpd_loo,elpd_loo_per_event,elpd_loo_per_feature,se_elpd_per_feature,elpd_loo_per_feature_event,se_elpd_per_feature_event,waic,r_hat_max,ess_min_bulk,ess_min_tail,bfmi,n_divergences,tau_map,tau_map_concentration,p_tau_gt_threshold,e_tau,tau_std,tau_q1,tau_q2,tau_q3,p_tau_gt_6,loo_pareto_k_max,loo_n_over_threshold,pareto_filtered,pareto_filter_reason,waic_warning_flag,n_feature_blocks,n_active_features,n_model_events,pareto_retry_count,removed_event_indices,elapsed_time,data_shape,data_output_dir,bad_sample_indices,config_json,source_run_dir,source_profile_dir
85,4ccd74ae30cd66d8,ok,,concat: mean; even: mean; odd: range,mean=student_t; range=beta,16,5.0,3,1,2,366.64720337651113,366.64720337651113,12.643007012983142,4.21433567099438,0.0105897104807498,4.21433567099438,0.0105897104807498,-732.7891518936894,1.01,819.0,555.0,1.0331606715490045,0,8,0.7070856673165683,0.9792377911905168,7.7753765576835745,0.731967491054606,8.0,8.0,8.0,0.9593710289436416,0.4830943792869702,0,False,,False,3,3,29,1,[15],87.98392948100809,"(29, 176)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2,rem_w3_s1_stage2
140,038dd72dfc19833e,ok,,"concat: mean, range; even: mean, range",mean=student_t; range=lognormal,16,5.0,2,1,2,471.8543561722534,471.8543561722534,16.851941291866193,4.212985322966548,0.009128318283922,4.212985322966548,0.009128318283922,-944.2584194953056,1.01,1438.0,1151.0,1.0285005523353756,0,7,0.8542761198605094,0.9956709469654224,7.008985393906388,0.3122956061396512,7.0,7.0,7.0,0.98188218221765,0.6418188309265225,0,False,,False,4,4,28,2,"[25, 23]",229.0065699619881,"(28, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""even"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2,rem_w2_s1_stage2
158,66765ab369201038,pareto_filtered,"pareto_k_above_threshold_after_retries: k_max=1.25448, threshold=0.7","concat: mean, range; odd: mean, range",mean=lognormal; range=lognormal,16,5.0,2,2,2,454.738199944806,454.738199944806,16.842155553511333,4.210538888377833,0.0135968133086554,4.210538888377833,0.0135968133086554,-903.768707808326,1.01,148.0,519.0,0.8830164879194657,0,8,0.3967923815793678,0.9837102137840994,7.255862876004231,0.8063880519999616,7.0,7.0,8.0,0.8484734522987591,1.2544843673592776,4,True,"pareto_k_above_threshold_after_retries: k_max=1.25448, threshold=0.7",False,4,4,27,3,"[3, 21, 0]",119.10142929200084,"(27, 96)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2,rem_w2_s2_stage2
164,360adcc35abf67fd,pareto_filtered,"pareto_k_above_threshold_after_retries: k_max=0.705268, threshold=0.7","concat: mean; even: mean, range; odd: mean",mean=student_t; range=lognormal,16,5.0,3,1,2,454.5351774180972,454.5351774180972,16.834636200670268,4.208659050167567,0.011252180509955,4.208659050167567,0.011252180509955,-909.8727464696716,1.02,267.0,368.0,1.0158651543684722,0,8,0.3216935651194621,0.8244814012156194,6.988755617777617,1.5883093993969113,6.0,8.0,8.0,0.7099399460316456,0.7052683146085627,1,True,"pareto_k_above_threshold_after_retries: k_max=0.705268, threshold=0.7",False,4,4,27,3,"[3, 21, 27]",414.3638715830166,"(27, 176)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean"", ""range""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2,rem_w3_s1_stage2
62,2fdc3f638b3d76fa,pareto_filtered,"pareto_k_above_threshold_after_retries: k_max=1.13086, threshold=0.7","concat: mean, range; even: mean",mean=lognormal; range=lognormal,16,5.0,3,1,2,340.57243186608014,340.57243186608014,12.613793772817782,4.204597924272594,0.015426024140167,4.204597924272594,0.015426024140167,-678.9554836343179,1.02,216.0,422.0,0.9914737832996252,0,3,0.2125122214943465,0.4307167428308126,4.980824365692596,2.121363011998301,3.0,4.0,7.0,0.3172010118877422,1.130856626176464,4,True,"pareto_k_above_threshold_after_retries: k_max=1.13086, threshold=0.7",False,3,3,27,3,"[24, 3, 15]",75.06073719100095,"(27, 176)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2,rem_w3_s1_stage2
170,6ba1ec6c6cd68dbe,pareto_filtered,"pareto_k_above_threshold_after_retries: k_max=0.934679, threshold=0.7","concat: mean; even: mean; odd: mean, range",mean=lognormal; range=lognormal,16,5.0,2,2,2,453.4837126642943,453.4837126642943,16.795693061640527,4.198923265410132,0.0133403875646663,4.198923265410132,0.0133403875646663,-906.877148540227,1.04,247.0,237.0,0.9554005410489188,0,8,0.6280216575826274,0.9701787976893812,7.685688894248121,0.8350167499032309,8.0,8.0,8.0,0.9442472946308657,0.9346793764919752,3,True,"pareto_k_above_threshold_after_retries: k_max=0.934679, threshold=0.7",False,4,4,27,3,"[3, 21, 0]",129.30940238002222,"(27, 96)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2,rem_w2_s2_stage2
27,3ddd523887ac26a2,ok,,concat: mean; odd: range,mean=student_t; range=beta,16,5.0,6,1,2,234.9425892710749,234.9425892710749,8.390806759681247,4.195403379840624,0.0114689645585692,4.195403379840624,0.0114689645585692,-470.13794187055737,1.0,616.0,664.0,0.9952509221895844,0,8,0.1372529604756415,0.800054462858055,6.554696163715772,1.5649206483351144,6.0,7.0,8.0,0.6514182112192438,0.552516842862846,0,False,,False,2,2,28,2,"[29, 15]",68.42545860700193,"(28, 152)",,[],"{""feature_selection"": {""concat"": [""mean""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2,rem_w6_s1_stage2
15,39c19857fa9190fe,pareto_filtered,"pareto_k_above_threshold_after_retries: k_max=0.814718, threshold=0.7","concat: mean, range; even: mean; odd: mean, range",mean=student_t; range=lognormal,16,5.0,2,2,2,566.2695408433755,566.2695408433755,20.97294595716205,4.194589191432411,0.0114162228022666,4.194589191432411,0.0114162228022666,-1132.5542369465145,1.01,451.0,259.0,1.0096793282751844,0,8,0.740263196523604,0.99284492433956,7.756695829088153,0.6954846113220947,8.0,8.0,8.0,0.8978604369995143,0.8147178603434181,3,True,"pareto_k_above_threshold_after_retries: k_max=0.814718, threshold=0.7",False,5,5,27,3,"[21, 3, 15]",239.70761849399423,"(27, 96)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""even"": [""mean""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2,rem_w2_s2_stage2
173,0d21a443d9ac27db,pareto_filtered,"pareto_k_above_threshold_after_retries: k_max=1.13299, threshold=0.7","concat: mean; even: range; odd: mean, range",mean=lognormal; range=beta,16,5.0,2,1,2,452.6443224720191,452.6443224720191,16.764604536000707,4.191151134000177,0.0141006764300116,4.191151134000177,0.0141006764300116,-908.2589046416296,1.01,424.0,343.0,1.0642797524298535,0,8,0.5730155047701009,0.9600110091883244,7.579175041511503,0.9989343769163004,8.0,8.0,8.0,0.878634810187089,1.1329874407869795,3,True,"pareto_k_above_threshold_after_retries: k_max=1.13299, threshold=0.7",False,4,4,27,3,"[3, 21, 27]",310.01806801199564,"(27, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""range""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2,rem_w2_s1_stage2
172,ee698d654fc379aa,ok,,"concat: mean; even: mean; odd: mean, range",mean=student_t; range=lognormal,16,5.0,3,1,2,486.05670132451087,486.05670132451087,16.760575907741753,4.190143976935438,0.0109348992514065,4.190143976935438,0.0109348992514065,-973.2707643616952,1.01,635.0,344.0,1.045343418731501,0,8,0.8660008865201937,0.9777064698976874,7.878768480920867,0.634118458953702,8.0,8.0,8.0,0.9640053878981232,0.6553799872162706,0,False,,False,4,4,29,1,[3],184.8081095899979,"(29, 176)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2,rem_w3_s1_stage2
