rank_by_loo,fingerprint,status,error,features,likelihoods,n_chunks,tau_threshold,window_size_hours,step_size_hours,rem_stage,loo,elpd_loo,elpd_loo_per_event,elpd_loo_per_feature,se_elpd_per_feature,elpd_loo_per_feature_event,se_elpd_per_feature_event,waic,r_hat_max,ess_min_bulk,ess_min_tail,bfmi,n_divergences,tau_map,tau_map_concentration,p_tau_gt_threshold,e_tau,tau_std,tau_q1,tau_q2,tau_q3,p_tau_gt_6,loo_pareto_k_max,loo_n_over_threshold,pareto_filtered,pareto_filter_reason,waic_warning_flag,n_feature_blocks,n_active_features,n_model_events,pareto_retry_count,removed_event_indices,elapsed_time,data_shape,data_output_dir,bad_sample_indices,config_json,source_run_dir,source_profile_dir
2,ad3ffc15b8281043,ok,,concat: mean,mean=student_t,16,5.0,2,1,2,237.75330665497464,237.75330665497464,7.925110221832488,7.925110221832489,0.0189609894929668,7.925110221832489,0.0189609894929668,-476.05024160588925,1.0,1514.0,2018.0,1.043323900299889,0,7,0.0301854755674242,0.655745843132493,5.932751070025095,1.6925509610560308,4.009143837137661,5.752292747674593,6.8484215550586365,0.4487176036420581,0.7414049513786635,1,False,,False,1,1,30,0,[],14.030267452006228,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
2,6ba779ebaf87db51,ok,,concat: mean,mean=student_t,16,5.0,2,2,2,227.45919668968756,227.45919668968756,7.581973222989585,7.581973222989585,0.0189283253346136,7.581973222989585,0.0189283253346136,-455.1611747340279,1.0,1491.0,2000.0,1.024370284590865,0,8,0.0189633204563528,0.599438655271489,5.764284138329654,1.7957543812041563,3.5892638314257947,5.535831818709441,6.882596701425489,0.4138605469930582,0.5727841179094951,0,False,,False,1,1,30,0,[],14.01999464200344,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
1,84047078947410e4,ok,,concat: mean,mean=lognormal,16,5.0,2,1,2,211.4181900369192,211.4181900369192,7.047273001230639,7.047273001230641,0.021348080168799,7.047273001230641,0.021348080168799,-424.25979824454953,1.0,2845.0,2561.0,1.0013957120339103,0,7,0.5801580092166676,0.9802823704967454,6.67010888503367,0.583525129436001,5.807931779696842,6.284186856918904,6.64805246355983,0.6952553715796419,1.015514949428193,2,False,,False,1,1,30,0,[],8.37911813199753,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
2,ba868fff732bda32,ok,,concat: mean,mean=student_t,16,5.0,3,1,2,207.10320300006657,207.10320300006657,6.903440100002219,6.903440100002218,0.0188919985850417,6.903440100002218,0.0188919985850417,-414.7400380072382,1.0,1673.0,1797.0,0.9962210926458648,0,6,0.0808801886743558,0.7384175310617637,6.054761505101855,1.494033299398462,4.860283454735484,5.790826386360979,6.678388138720008,0.4369385526492552,0.6589874963963603,0,False,,False,1,1,30,0,[],13.530018238991032,"(30, 176)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2_no_pareto,rem_w3_s1_stage2
1,1eb6aa5552e0b45f,ok,,concat: mean,mean=lognormal,16,5.0,2,2,2,199.9395091541874,199.9395091541874,6.664650305139579,6.664650305139578,0.0217387152017251,6.664650305139578,0.0217387152017251,-399.8398400530297,1.0,2931.0,2536.0,1.0756131693861612,0,7,0.5964375153263523,0.9835411249457492,6.681945748452498,0.5679158886140474,5.839012008955595,6.293565726107207,6.651243674136193,0.7051885835602428,0.7014913652690763,1,False,,False,1,1,30,0,[],8.09986714599654,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
18,220b2831e7b61535,ok,,concat: mean; even: mean,mean=student_t,16,5.0,2,1,2,379.2209679253861,379.2209679253861,12.640698930846202,6.320349465423102,0.0128309711711786,6.320349465423102,0.0128309711711786,-758.7639993006355,1.0,1280.0,1443.0,0.9911876831882266,0,8,0.1468158109242768,0.7765886660747183,6.5957586102296,1.668781393613407,5.225493344964279,6.681212344712258,7.412793389559246,0.6586753587931651,0.5546542586223114,0,False,,False,2,2,30,0,[],22.465951508958824,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
1,4366166189da4bc9,ok,,concat: mean,mean=lognormal,16,5.0,3,1,2,182.01328011500317,182.01328011500317,6.067109337166771,6.06710933716677,0.0216274089479036,6.06710933716677,0.0216274089479036,-365.245597271496,1.0,3045.0,2545.0,1.06321671111698,0,7,0.5886565329129438,0.9867131306203664,6.643414406092511,0.5502745547208083,5.724930031035364,6.244327145726576,6.6256575326811005,0.6601807475125976,0.7806929514910839,3,False,,False,1,1,30,0,[],8.23012781701982,"(30, 176)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2_no_pareto,rem_w3_s1_stage2
24,5f84c98f34908df9,ok,,concat: mean; odd: mean,mean=student_t,16,5.0,2,1,2,361.9814325935272,361.9814325935272,12.066047753117571,6.033023876558787,0.0206440904820575,6.033023876558787,0.0206440904820575,-723.7779899157464,1.0,1245.0,1739.0,0.9676857002567218,0,8,0.0930886066308083,0.7658454492137958,6.30662660756869,1.592885109803175,5.05892306763138,5.988575910481656,7.182448823545842,0.4969278614038016,0.6259307819248043,0,False,,False,2,2,30,0,[],23.672701589006465,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
15,116d855aceae2306,ok,,"concat: mean, range",mean=student_t; range=beta,16,5.0,2,1,2,361.6686704206861,361.6686704206861,12.055622347356204,6.027811173678104,0.0149213167385553,6.027811173678104,0.0149213167385553,-723.9324937190232,1.0,1688.0,1739.0,0.9445139461179706,0,6,0.2634919916977634,0.9090667024267658,6.425219619822071,1.104210266181337,5.324271458566026,5.833918439390501,6.728976079615197,0.4185310779528099,0.7298822147556465,1,False,,False,2,2,30,0,[],24.82518628600519,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
2,e422b61b4efb4aa9,ok,,concat: mean,mean=student_t,16,5.0,6,1,2,176.87365117879446,176.87365117879446,5.895788372626482,5.895788372626482,0.0160805668906065,5.895788372626482,0.0160805668906065,-354.0072520163882,1.0,1495.0,1740.0,1.040721786331473,0,8,0.0307444379210988,0.6309640151155884,5.895528138881394,1.7972886495001603,3.73311964471943,5.699619189018961,7.047244633828005,0.4437707288662039,0.4315609310136105,0,False,,False,1,1,30,0,[],13.488001835998148,"(30, 152)",,[],"{""feature_selection"": {""concat"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
18,e62cff90c8f3d250,ok,,concat: mean; even: mean,mean=student_t,16,5.0,2,2,2,344.7120265786967,344.7120265786967,11.490400885956555,5.74520044297828,0.0131227739373792,5.74520044297828,0.0131227739373792,-689.8864452768723,1.0,807.0,1342.0,0.93941579153527,0,8,0.1492574100296465,0.7715034695796891,6.567992275317279,1.7160959132854314,5.160325284157513,6.713559162196194,7.438015822196336,0.6373794622985742,0.6616928706607993,0,False,,False,2,2,30,0,[],23.381265553005505,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
13,e6efd3a560499801,ok,,"concat: mean, range",mean=lognormal; range=beta,16,5.0,2,1,2,337.5441128898558,337.5441128898558,11.25147042966186,5.62573521483093,0.0148206165663937,5.62573521483093,0.0148206165663937,-675.5044010507964,1.0,1560.0,1532.0,0.9260631092374012,0,7,0.591191579360888,0.996114629370887,6.523403677100393,0.5203562023953825,5.5245850579909925,6.051374610864671,6.52787637531899,0.526954050696698,0.8743322393562964,2,False,,False,2,2,30,0,[],18.48625327204354,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
24,3f83b5b22482d95f,ok,,concat: mean; odd: mean,mean=student_t,16,5.0,2,2,2,336.0329657788815,336.0329657788815,11.20109885929605,5.600549429648024,0.0215260357257789,5.600549429648024,0.0215260357257789,-672.973895725541,1.0,1239.0,1297.0,0.985676332600218,0,6,0.1014363381159947,0.7229516125292674,5.940500596420471,1.545683197444183,4.708179120039409,5.579575451168703,6.606829748155638,0.3382707015629907,0.8802055754418042,2,False,,False,2,2,30,0,[],23.790496634028383,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
63,e2a0f11877dcbc64,ok,,"concat: mean, range; even: mean",mean=student_t; range=beta,16,5.0,2,1,2,502.5767302816197,502.5767302816197,16.75255767605399,5.584185892017997,0.0117457548106061,5.584185892017997,0.0117457548106061,-1006.3203638000346,1.0,1414.0,1760.0,1.004138615391691,0,8,0.2542458733436084,0.929919380059262,6.876864180349682,1.1756453832147196,5.613591837477339,6.547767968830886,7.354247044280642,0.6366961507559438,0.9111243644321848,1,False,,False,3,3,30,0,[],34.799675836984534,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
82,d4780cd7d23ec7f1,ok,,concat: mean; even: mean; odd: mean,mean=student_t,16,5.0,2,1,2,501.8604790632451,501.8604790632451,16.728682635441505,5.576227545147168,0.0155127143957515,5.576227545147168,0.0155127143957515,-1004.1463946371814,1.0,1078.0,1238.0,0.9934381400106498,0,8,0.2408428935220371,0.851207346701555,6.917096103971245,1.5116776124751097,5.720069789668292,7.062562443887193,7.531281221943596,0.7106552111256725,0.7644763105888006,2,False,,False,3,3,30,0,[],34.91560104000382,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
16,fff2da0103a60f09,ok,,"concat: mean, range",mean=student_t; range=lognormal,16,5.0,2,1,2,333.1818006377942,333.1818006377942,11.106060021259806,5.553030010629905,0.0135727544788641,5.553030010629905,0.0135727544788641,-666.473146813583,1.01,1296.0,1232.0,0.994536671032423,0,7,0.2013585808686313,0.8205333622924683,6.2879173092432605,1.4013105560341843,5.299537035452315,6.182891811911952,6.720437261484355,0.5850587666854195,0.728525486023303,1,False,,False,2,2,30,0,[],19.36862874397775,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
17,48c5ba55b356ffa7,ok,,concat: mean; even: mean,mean=lognormal,16,5.0,2,1,2,327.8543339601718,327.8543339601718,10.928477798672391,5.464238899336196,0.0160892953064282,5.464238899336196,0.0160892953064282,-656.9265356564924,1.0,3317.0,2515.0,1.0155190605899245,0,7,0.6941245759645842,0.9894138760133814,6.8165771686618175,0.4571403080504688,6.093037564422439,6.397928634282894,6.70281970414335,0.8262875446508006,0.9439708622236584,2,False,,False,2,2,30,0,[],9.644761845003814,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
15,ede65a9494bcef0a,ok,,"concat: mean, range",mean=student_t; range=beta,16,5.0,2,2,2,324.4458804033391,324.4458804033391,10.814862680111304,5.407431340055652,0.014289504245116,5.407431340055652,0.014289504245116,-648.3279989486202,1.0,1604.0,1250.0,0.8704747353540784,0,7,0.6738576115007571,0.974457638744947,6.946257004726285,0.5772090562273284,6.203954429755357,6.495613683019512,6.7872729362836655,0.9248225261780368,0.8902990254092926,1,False,,False,2,2,30,0,[],25.319634774990845,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
71,9e197c518ee358f2,ok,,"concat: mean, range; odd: mean",mean=student_t; range=beta,16,5.0,2,1,2,486.1075064060377,486.1075064060377,16.203583546867925,5.401194515622641,0.0164431701078186,5.401194515622641,0.0164431701078186,-972.0422285571136,1.0,1115.0,1577.0,0.9363240384185668,0,6,0.329028380461802,0.944374992089785,6.536857589803747,1.0463015394563486,5.364450167404571,5.833196382499238,6.924093275117288,0.4110373523405008,0.6966517630900164,0,False,,False,3,3,30,0,[],35.01234536600532,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
15,13b7d7374ef6e34d,ok,,"concat: mean, range",mean=student_t; range=beta,16,5.0,3,1,2,319.1426738618294,319.1426738618294,10.638089128727646,5.319044564363821,0.0134835572404563,5.319044564363821,0.0134835572404563,-638.6232054759793,1.0,1197.0,1085.0,0.98927892220292,3,7,0.8212009220280391,0.9958226117575806,7.0189618967796,0.3237674548813681,6.244793902857234,6.514338230271787,6.78388255768634,0.9770441982634888,0.6981579269202417,0,False,,False,2,2,30,0,[],23.457364325004164,"(30, 176)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2_no_pareto,rem_w3_s1_stage2
64,86f7923c78b828d6,ok,,"concat: mean, range; even: mean",mean=student_t; range=lognormal,16,5.0,2,1,2,474.78350117589946,474.78350117589946,15.826116705863315,5.2753722352877706,0.0107889789957536,5.2753722352877706,0.0107889789957536,-950.046296293592,1.0,869.0,712.0,0.9524337885068136,0,7,0.2210683412116931,0.8486649737497332,6.584770124711536,1.4608788362753646,5.715111647566268,6.4560644839478325,6.997211197712642,0.7106935477695822,0.7395452258274375,1,False,,False,3,3,30,0,[],28.95023564901203,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
27,5ef0e1a17b2bd037,ok,,concat: mean; odd: range,mean=student_t; range=beta,16,5.0,2,1,2,315.08033835067386,315.08033835067386,10.502677945022462,5.251338972511232,0.0123817149765057,5.251338972511232,0.0123817149765057,-630.6238370064626,1.0,1380.0,1622.0,0.9361569430372112,0,6,0.1969073117658198,0.8678623661302349,6.394424646961161,1.2013384232442492,5.2752400436530085,5.859056686509295,6.8003123688734,0.4396457281514154,0.5444291143892314,0,False,,False,2,2,30,0,[],26.630369947000872,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
24,e78c7ff3a681f72c,ok,,concat: mean; odd: mean,mean=student_t,16,5.0,3,1,2,313.4577436679916,313.4577436679916,10.448591455599718,5.224295727799861,0.0205037925291831,5.224295727799861,0.0205037925291831,-627.4313913973874,1.0,1458.0,1182.0,0.962715714583974,0,6,0.1699978784504596,0.8359979747064478,6.267642731576891,1.2855707570959507,5.204815425033359,5.8002231242625895,6.698043802490417,0.416117613193436,0.965227212957734,1,False,,False,2,2,30,0,[],22.31621942197671,"(30, 176)",,[],"{""feature_selection"": {""concat"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2_no_pareto,rem_w3_s1_stage2
143,0392ec3cfeadb75f,ok,,"concat: mean, range; even: mean; odd: mean",mean=student_t; range=beta,16,5.0,2,1,2,625.1958606279444,625.1958606279444,20.83986202093148,5.209965505232868,0.0136226958961006,5.209965505232868,0.0136226958961006,-1250.866179706463,1.0,1249.0,1975.0,0.9559863594532436,0,8,0.3447226058522883,0.9643944858612388,7.074162674671133,1.069779610159852,5.706128218105389,6.925399843277794,7.48669441230979,0.660774717717034,0.8509319927955086,2,False,,False,4,4,30,0,[],55.95386000996223,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""even"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
18,daf5e30b90145309,ok,,concat: mean; even: mean,mean=student_t,16,5.0,3,1,2,312.5362507857388,312.5362507857388,10.417875026191291,5.208937513095645,0.0129198335386907,5.208937513095645,0.0129198335386907,-625.3367315462448,1.0,1404.0,2002.0,1.0344667874995788,0,8,0.1401943521414398,0.8231264136598058,6.587820467636686,1.485312403966086,5.387485114423244,6.44247301213099,7.24390276622494,0.6344058385000312,0.4838721514412648,0,False,,False,2,2,30,0,[],21.906523232988548,"(30, 176)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 3}, ""tau_threshold"": 5.0}",run_output_8day_rem_w3_s1_stage2_no_pareto,rem_w3_s1_stage2
16,d10ca97cfeaa9e0c,ok,,"concat: mean, range",mean=student_t; range=lognormal,16,5.0,2,2,2,311.83211634816183,311.83211634816183,10.394403878272062,5.197201939136031,0.0130394261735542,5.197201939136031,0.0130394261735542,-624.1193475125784,1.0,2425.0,2473.0,0.9834959757152086,0,7,0.5292004197646905,0.9660166224999018,6.720278265689196,0.6173569980905931,5.914724043898396,6.330262967532548,6.689460503858044,0.7298616597646093,0.8091877320317633,1,False,,False,2,2,30,0,[],18.15618693397846,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
14,e87438e7dbee238e,ok,,"concat: mean, range",mean=lognormal; range=lognormal,16,5.0,2,1,2,310.94052139005555,310.94052139005555,10.364684046335183,5.1823420231675925,0.0145362879039883,5.1823420231675925,0.0145362879039883,-621.9944841794158,1.0,3913.0,2849.0,1.022173071586148,0,7,0.7004564297711598,0.9951384596415968,6.801292918000748,0.4358515306303369,6.070400916452946,6.3814164841035135,6.692432051754082,0.8065895438810018,0.951191457655036,2,False,,False,2,2,30,0,[],9.603374025959056,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
72,c84fe03134e46a81,ok,,"concat: mean, range; odd: mean",mean=student_t; range=lognormal,16,5.0,2,1,2,457.5374783434564,457.5374783434564,15.251249278115212,5.083749759371738,0.0163592687349353,5.083749759371738,0.0163592687349353,-914.7211108363148,1.01,977.0,1152.0,0.939781097020253,0,7,0.2219934156988255,0.8846251117103774,6.490232313224935,1.249061991412478,5.439492993313905,6.194687887465449,6.81624924598072,0.5783059808972444,0.8240747972311608,1,False,,False,3,3,30,0,[],29.015643287973944,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean"", ""range""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
85,90380427f5c6559c,ok,,concat: mean; even: mean; odd: range,mean=student_t; range=beta,16,5.0,2,1,2,456.9124061167143,456.9124061167143,15.230413537223807,5.076804512407937,0.010461405365207,5.076804512407937,0.010461405365207,-914.532508814001,1.0,1296.0,1746.0,0.9525493120867274,0,8,0.2219393399444172,0.9054953467346868,6.835666486076775,1.2100870837674935,5.571525642140738,6.52663286303118,7.342227113620148,0.6334247076077096,0.7099777353856268,1,False,,False,3,3,30,0,[],38.19056865602033,"(30, 184)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
82,920f7ef3e1b12bf1,ok,,concat: mean; even: mean; odd: mean,mean=student_t,16,5.0,2,2,2,453.060371774112,453.060371774112,15.102012392470398,5.034004130823465,0.0159950934870382,5.034004130823465,0.0159950934870382,-906.8214404991144,1.01,882.0,1326.0,0.9636139088156872,0,8,0.174544792989407,0.838225052107805,6.569263798292505,1.5129151026156105,5.297158397828643,6.26636102246624,7.352610778349217,0.5413293468123423,0.8237605124567845,2,False,,False,3,3,30,0,[],35.03635186498286,"(30, 96)",,[],"{""feature_selection"": {""concat"": [""mean""], ""even"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
