rank_by_loo,fingerprint,status,error,features,likelihoods,n_chunks,tau_threshold,window_size_hours,step_size_hours,rem_stage,loo,elpd_loo,elpd_loo_per_event,elpd_loo_per_feature,se_elpd_per_feature,elpd_loo_per_feature_event,se_elpd_per_feature_event,waic,r_hat_max,ess_min_bulk,ess_min_tail,bfmi,n_divergences,tau_map,tau_map_concentration,p_tau_gt_threshold,e_tau,tau_std,tau_q1,tau_q2,tau_q3,p_tau_gt_6,loo_pareto_k_max,loo_n_over_threshold,pareto_filtered,pareto_filter_reason,waic_warning_flag,n_feature_blocks,n_active_features,n_model_events,pareto_retry_count,removed_event_indices,elapsed_time,data_shape,data_output_dir,bad_sample_indices,config_json,source_run_dir,source_profile_dir
134,553ee12f82975a50,ok,,"even: range; odd: mean, range",mean=lognormal; range=lognormal,16,5.0,6,1,2,173.27060242450597,173.27060242450597,5.974848359465723,1.991616119821908,0.0145832239809582,1.991616119821908,0.0145832239809582,-342.3906847769025,1.0,1019.0,1952.0,0.957967372032052,0,7,0.4323338027366341,0.9710262293633524,7.178568738634631,0.7711282769656385,6.256275649772518,6.700405183254073,7.245529971766254,0.8942572664350641,1.319700942529732,2,False,,False,3,3,29,0,[],35.245851336978376,"(29, 152)",,[0],"{""feature_selection"": {""even"": [""range""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
112,3d4fb6d82d3d87a1,ok,,concat: range; even: range; odd: mean,mean=lognormal; range=lognormal,16,5.0,2,2,2,172.49311989598235,172.49311989598235,5.94803861710284,1.98267953903428,0.0153828837256633,1.98267953903428,0.0153828837256633,-345.0142965478232,1.0,1436.0,1186.0,0.9914402463973284,0,7,0.3057093608989891,0.8761062948085314,6.532389207542606,0.8680968656884428,5.409815699170776,6.146061792245539,6.67997859817213,0.5683916438966811,1.5523869782456052,2,False,,False,3,3,29,0,[],31.99922742997296,"(29, 96)",,[0],"{""feature_selection"": {""concat"": [""range""], ""even"": [""range""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
110,8c7a0c7372a5aca2,ok,,concat: range; even: mean; odd: range,mean=student_t; range=lognormal,16,5.0,6,1,2,172.26569524231078,172.26569524231078,5.940196387665889,1.980065462555296,0.0078722025636592,1.980065462555296,0.0078722025636592,-345.2882215268935,1.0,2941.0,2249.0,1.0093007704205244,0,7,0.724634824866111,0.9788290496994474,6.944365433157275,0.4310690272531051,6.197127971069788,6.48105756212399,6.764987153178192,0.9235711751088296,0.7089026204677531,1,False,,False,3,3,29,0,[],36.95279485802166,"(29, 152)",,[0],"{""feature_selection"": {""concat"": [""range""], ""even"": [""mean""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
102,f31aeea8e3a6036d,ok,,"concat: range; even: mean, range",mean=student_t; range=lognormal,16,5.0,6,1,2,171.91305819880594,171.91305819880594,5.928036489613998,1.976012163204666,0.0112382791793061,1.976012163204666,0.0112382791793061,-344.695499336429,1.01,2693.0,2094.0,0.9855371648374316,0,7,0.7531423736668428,0.9876731448730284,7.073674690398573,0.4022002417410039,6.264369125653911,6.549746401689167,6.835123677724424,0.9815961604641298,0.7793331694407154,1,False,,False,3,3,29,0,[],34.94969624996884,"(29, 152)",,[0],"{""feature_selection"": {""concat"": [""range""], ""even"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
99,3b60d27c46be0703,ok,,"concat: range; even: mean, range",mean=lognormal; range=beta,16,5.0,6,1,2,171.8979325813184,171.8979325813184,5.927514916597186,1.975838305532396,0.0115337467406863,1.975838305532396,0.0115337467406863,-344.2697581777628,1.0,2387.0,1855.0,0.9120803404682324,0,5,0.7096577361837734,0.0740848663971421,4.978574875892923,0.5834118724020253,4.223134321365704,4.5104727903586,4.797811259351496,0.009825125106638,0.633426360209493,0,False,,False,3,3,29,0,[],41.14137802500045,"(29, 152)",,[0],"{""feature_selection"": {""concat"": [""range""], ""even"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
126,1956df6b0051194c,ok,,"even: mean, range; odd: range",mean=lognormal; range=lognormal,16,5.0,2,1,2,171.61223606920797,171.61223606920797,5.917663312731309,1.972554437577103,0.0125949782458978,1.972554437577103,0.0125949782458978,-346.05175059722467,1.0,617.0,1063.0,0.9715624043540966,0,4,0.2158116054153168,0.5046399232788922,5.693196669138033,1.7534985397635807,3.5038121392943915,5.186455772576374,6.838262706277899,0.479755076782699,1.038748707440342,3,False,,False,3,3,29,0,[],15.453019896987826,"(29, 184)",,[0],"{""feature_selection"": {""even"": [""mean"", ""range""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s1_stage2_no_pareto,rem_w2_s1_stage2
125,d110588ad8d928c2,ok,,"even: mean, range; odd: range",mean=lognormal; range=beta,16,5.0,2,2,2,171.444654316296,171.444654316296,5.911884631596414,1.970628210532138,0.0109602414977386,1.970628210532138,0.0109602414977386,-342.24594934851814,1.0,1344.0,1790.0,0.9739552523307258,0,7,0.4008434829181653,0.9996516075273392,7.1192178516273685,0.7556024891939925,6.045524416771401,6.643444197228083,7.287583281987076,0.7690345002203433,0.6833638584332391,0,False,,False,3,3,29,0,[],49.71542505698744,"(29, 96)",,[0],"{""feature_selection"": {""even"": [""mean"", ""range""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
103,fb147ed3a4255f59,ok,,concat: range; even: mean; odd: mean,mean=lognormal; range=beta,16,5.0,6,1,2,171.39793081958538,171.39793081958538,5.910273476537427,1.970091158845809,0.0152788739443387,1.970091158845809,0.0152788739443387,-343.17459241846166,1.0,2074.0,1898.0,0.9919973932141496,0,5,0.6901177964481603,0.1081417235481038,5.051629036164468,0.5203127692615107,4.248544524354468,4.54123198481672,4.83391944527897,0.0105169843318718,1.252078672950225,1,False,,False,3,3,29,0,[],37.25676337798359,"(29, 152)",,[0],"{""feature_selection"": {""concat"": [""range""], ""even"": [""mean""], ""odd"": [""mean""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""beta""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
128,1d1c70ff4249c25b,ok,,"even: mean, range; odd: range",mean=student_t; range=lognormal,16,5.0,2,2,2,171.10713359780218,171.10713359780218,5.900245986131109,1.966748662043704,0.0112008241791263,1.966748662043704,0.0112008241791263,-342.1056794296048,1.01,3588.0,2261.0,1.0353973979410065,0,8,0.8736169465077487,0.98568072879699,7.9083992882557315,0.5236428212001999,7.218847897903305,7.479231931935537,7.739615965967769,0.975263691264988,0.9058815878456606,1,False,,False,3,3,29,0,[],41.26459896401502,"(29, 96)",,[0],"{""feature_selection"": {""even"": [""mean"", ""range""], ""odd"": [""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""student_t""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 2, ""window_size_hours"": 2}, ""tau_threshold"": 5.0}",run_output_8day_rem_w2_s2_stage2_no_pareto,rem_w2_s2_stage2
194,ed793f10f0f7e16b,ok,,"even: mean, range; odd: mean, range",mean=lognormal; range=lognormal,16,5.0,6,1,2,228.02206889623565,228.02206889623565,7.862829961939161,1.9657074904847895,0.0132860912684534,1.9657074904847895,0.0132860912684534,-450.1131860258872,1.01,602.0,1553.0,0.9981212001967222,0,7,0.455410440248177,0.968571632846538,7.339571784429205,0.7701944130219207,6.379766034414447,6.909274380044783,7.45315167998353,0.9293012506546832,1.37415988307977,2,False,,False,4,4,29,0,[],49.1114981060382,"(29, 152)",,[0],"{""feature_selection"": {""even"": [""mean"", ""range""], ""odd"": [""mean"", ""range""]}, ""n_chunks"": 16, ""parameter_selection"": {""mean"": {""likelihood"": ""lognormal""}, ""range"": {""likelihood"": ""lognormal""}}, ""rem_profile_params"": {""rem_stage"": 2, ""step_size_hours"": 1, ""window_size_hours"": 6}, ""tau_threshold"": 5.0}",run_output_8day_rem_w6_s1_stage2_no_pareto,rem_w6_s1_stage2
